Name,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
Elebits,2006,Action,Konami Digital Entertainment,0.22,0.01,0.08,0.02,0.32,75.0,46.0,7.4,33.0,Konami,E
New Game,2019,Random Genre,Random Publisher,1.514414931711839,1.8930269185706177,1.695976785955374,0.812168223508968,1.824113917900477,97.0,,0.5270808915735474,479.0,Random Developer,Random Rating
Elebits: The Adventures of Kai and Zero,2008,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,75.0,15.0,8.3,4.0,Konami,E
Electroplankton,2005,Misc,Nintendo,0.01,0.0,0.02,0.0,0.03,71.0,49.0,7.0,37.0,Indies Zero,E
New Game,2012,Random Genre,Random Publisher,0.7160778815219495,,,,0.8675290765648696,,94.0,0.7960974079703171,333.0,Random Developer,Random Rating
Elite Beat Agents,2006,Misc,Nintendo,0.3,0.03,0.0,0.03,0.36,87.0,51.0,8.6,105.0,iNiS,E10+
El Shaddai: Ascension of the Metatron,2011,Action,Ignition Entertainment,0.11,0.06,0.08,0.03,0.28,78.0,46.0,7.5,40.0,Ignition Entertainment,T
El Shaddai: Ascension of the Metatron,2011,Action,Ignition Entertainment,0.07,0.05,0.03,0.01,0.16,75.0,44.0,7.0,47.0,Ignition Entertainment,T
New Game,2001,Random Genre,Random Publisher,1.5330829370969994,1.4369312479803982,,0.6309283844660105,0.5017805548063934,,95.0,,527.0,Random Developer,Random Rating
Elven Legacy,2009,Strategy,Paradox Interactive,0.02,0.0,0.0,0.0,0.02,71.0,27.0,7.1,38.0,1C:Ino-Co,T
New Game,2000,Random Genre,Random Publisher,0.329964148768731,0.7815563700601817,1.373673077847714,1.0912100831970375,1.5676377337060066,,14.0,0.2693403162814851,223.0,Random Developer,Random Rating
Emergency d,2010,Simulation,Deep Silver,0.02,0.04,0.0,0.01,0.07,61.0,9.0,6.2,12.0,ValuSoft,T
Emergency Heroes,2008,Racing,Ubisoft,0.14,0.27,0.0,0.05,0.47,41.0,12.0,4.2,15.0,"Ubisoft Barcelona, Ubisoft Reflections",E10+
Emergency Mayhem,2008,Racing,Codemasters,0.02,0.0,0.0,0.0,0.02,40.0,21.0,4.3,4.0,Supersonic Software,T
Empire: Total War,2009,Strategy,Sega,0.01,0.97,0.0,0.1,1.08,90.0,62.0,6.9,2981.0,Creative Assembly,T
New Game,2005,Random Genre,Random Publisher,,0.4423999344837939,0.6887636426780455,1.1498480812498617,0.915064685281701,,56.0,0.936754537253222,,Random Developer,Random Rating
Empire Earth,2001,Strategy,Vivendi Games,0.0,0.04,0.0,0.01,0.05,81.0,23.0,8.2,126.0,Stainless Steel Studios,T
Empire Earth II,2005,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,79.0,39.0,7.1,89.0,Mad Doc Software,T
Empire Earth III,2007,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,50.0,40.0,2.8,53.0,Mad Doc Software,T
Enchanted Arms,2006,Role-Playing,Ubisoft,0.16,0.02,0.0,0.02,0.19,69.0,54.0,6.9,60.0,From Software,T
Enchanted Arms,2007,Role-Playing,Ubisoft,0.17,0.01,0.0,0.02,0.2,64.0,23.0,5.9,40.0,From Software,T
Enclave,2002,Adventure,Swing! Entertainment,0.11,0.03,0.0,0.01,0.14,66.0,28.0,8.4,13.0,Starbreeze,M
New Game,2009,Random Genre,Random Publisher,,,0.7363994565267005,,1.6519734420670076,51.0,,,432.0,Random Developer,Random Rating
Endgame,2002,Shooter,Empire Interactive,0.04,0.03,0.0,0.01,0.08,57.0,12.0,6.8,5.0,Cunning Developments,T
New Game,2022,Random Genre,Random Publisher,1.4543687263937672,,,,,,65.0,,341.0,Random Developer,Random Rating
Endless Ocean,2007,Adventure,Nintendo,0.43,0.46,0.09,0.09,1.06,72.0,42.0,8.1,61.0,Arika,E
Endless Ocean: Blue World,2009,Simulation,Nintendo,0.46,0.21,0.12,0.06,0.86,76.0,42.0,8.5,26.0,Arika,E10+
New Game,2000,Random Genre,Random Publisher,,1.1298450791549706,0.2623072235042492,0.0566365979641527,0.7670366803955804,,,,661.0,Random Developer,Random Rating
New Game,1993,Random Genre,Random Publisher,,,0.95596679324655,,1.7250154332488932,73.0,93.0,0.4172435054173231,,Random Developer,Random Rating
New Game,1998,Random Genre,Random Publisher,0.4297354560471267,,,,0.9689219265387204,,62.0,0.1836431127872735,,Random Developer,Random Rating
New Game,2011,Random Genre,Random Publisher,0.8537134002898101,,0.5340335199901642,0.7982375023306898,,22.0,,,,Random Developer,Random Rating
New Game,2000,Random Genre,Random Publisher,,,0.1577190381046282,1.9235715961007984,0.9585676550332478,36.0,57.0,1.803589723401463,,Random Developer,Random Rating
New Game,2007,Random Genre,Random Publisher,,1.2287655233880803,1.586931873939302,,0.4294550316365606,25.0,,,139.0,Random Developer,Random Rating
Enemy Front,2014,Shooter,City Interactive,0.01,0.04,0.0,0.01,0.05,43.0,12.0,6.0,75.0,CI Games,M
Enemy Front,2014,Shooter,Namco Bandai Games,0.02,0.02,0.0,0.0,0.04,35.0,8.0,5.8,78.0,CI Games,M
Enemy Territory: Quake Wars,2007,Shooter,Activision,0.01,0.0,0.0,0.0,0.02,84.0,55.0,8.3,231.0,Splash Damage,T
New Game,2009,Random Genre,Random Publisher,1.5431021228594712,1.773250580851437,,,,15.0,,,,Random Developer,Random Rating
New Game,2021,Random Genre,Random Publisher,1.8524353182475768,,,,,50.0,63.0,1.0803265462041474,,Random Developer,Random Rating
Enemy Territory: Quake Wars,2008,Shooter,Activision,0.3,0.11,0.0,0.04,0.45,69.0,54.0,7.3,26.0,Nerve Software,T
New Game,2022,Random Genre,Random Publisher,,1.5510231250165445,,,,97.0,,,,Random Developer,Random Rating
New Game,2007,Random Genre,Random Publisher,,1.9060532295680768,,,1.267103053681029,,,,,Random Developer,Random Rating
Enemy Territory: Quake Wars,2008,Shooter,Activision,0.23,0.07,0.0,0.04,0.35,60.0,30.0,6.4,14.0,"Z-Axis, Ltd.",T
New Game,1995,Random Genre,Random Publisher,1.191234784544439,1.8124589195474528,,,,77.0,5.0,1.5333838751251678,260.0,Random Developer,Random Rating
Enslaved: Odyssey to the West,2010,Action,Namco Bandai Games,0.24,0.22,0.01,0.09,0.55,80.0,53.0,7.4,312.0,Ninja Theory,T
Enslaved: Odyssey to the West,2010,Action,Namco Bandai Games,0.3,0.19,0.0,0.05,0.54,82.0,72.0,7.8,295.0,Ninja Theory,T
Enter the Matrix,2003,Action,Atari,1.78,1.12,0.09,0.19,3.18,62.0,30.0,8.1,137.0,Shiny Entertainment,T
New Game,1997,Random Genre,Random Publisher,0.2764545731762253,,0.2136720246806915,1.1839915946802804,,94.0,69.0,,,Random Developer,Random Rating
Enter the Matrix,2003,Action,Atari,0.72,0.43,0.01,0.04,1.2,65.0,33.0,7.1,75.0,Shiny Entertainment,T
Enter the Matrix,2003,Action,Atari,0.34,0.09,0.02,0.01,0.45,63.0,23.0,8.0,45.0,Shiny Entertainment,T
Enthusia Professional Racing,2005,Racing,Konami Digital Entertainment,0.07,0.06,0.0,0.02,0.15,70.0,43.0,7.6,17.0,Konami,E
Ephemeral Fantasia,2000,Role-Playing,Konami Digital Entertainment,0.04,0.03,0.0,0.01,0.08,48.0,16.0,6.3,39.0,KCEJ,T
New Game,1996,Random Genre,Random Publisher,,,,,1.3269328528410589,25.0,,,,Random Developer,Random Rating
Epic Mickey,2010,Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,3.0,73.0,78.0,7.0,131.0,Junction Point,E
Epic Mickey 2: The Power of Two,d,Action,Disney Interactive Studios,0.32,0.15,0.0,0.04,0.51,59.0,35.0,5.5,22.0,Blitz Games Studios,E
Epic Mickey 2: The Power of Two,d,Action,Disney Interactive Studios,0.21,0.18,0.0,0.08,0.47,59.0,36.0,4.3,24.0,Blitz Games Studios,E
Epic Mickey 2: The Power of Two,d,Action,Disney Interactive Studios,0.13,0.07,0.01,0.02,0.23,57.0,14.0,5.6,46.0,Junction Point,E
Eragon,2006,Action,Vivendi Games,0.13,0.02,0.0,0.01,0.16,63.0,17.0,7.6,13.0,Amaze Entertainment,T
New Game,2014,Random Genre,Random Publisher,,1.7196301025122225,,0.8850731960333853,,,,1.2568545931735278,582.0,Random Developer,Random Rating
Eragon,2006,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,48.0,32.0,5.7,24.0,Stormfront Studios,T
Escape Dead Island,2014,Action,Deep Silver,0.04,0.03,0.0,0.01,0.07,40.0,25.0,3.5,51.0,Fatshark AB,M
Escape Dead Island,2014,Action,Deep Silver,0.03,0.04,0.0,0.01,0.07,32.0,12.0,3.8,74.0,Fatshark AB,M
New Game,2006,Random Genre,Random Publisher,0.6497592574454052,1.5927108968520536,,,1.9030602318248349,,68.0,0.5770207679041461,,Random Developer,Random Rating
Escape from Bug Island,2006,Action,Eidos Interactive,0.04,0.01,0.01,0.0,0.06,37.0,13.0,5.0,25.0,Spike,M
New Game,1994,Random Genre,Random Publisher,1.7517850203325485,1.2753290203265797,0.1166650663380577,1.2608809351926942,,,,1.4925394818553426,,Random Developer,Random Rating
Escape From Monkey Island,2001,Adventure,LucasArts,0.05,0.04,0.0,0.01,0.1,84.0,21.0,8.2,11.0,LucasArts,T
New Game,2000,Random Genre,Random Publisher,,,,,,,62.0,1.502139488092067,420.0,Random Developer,Random Rating
ESPN: Sports Connection,d,Sports,Ubisoft,0.2,0.12,0.0,0.03,0.36,31.0,13.0,2.7,18.0,Ubisoft,E
New Game,1996,Random Genre,Random Publisher,1.0063751330508732,,,0.3331271359921259,0.8294180084334475,59.0,,,884.0,Random Developer,Random Rating
ESPN College Hoops,2003,Sports,Sega,0.08,0.06,0.0,0.02,0.16,83.0,14.0,8.5,8.0,Visual Concepts,E
ESPN College Hoops 2K5,2004,Sports,Sega,0.41,0.32,0.0,0.11,0.84,86.0,14.0,8.1,10.0,Visual Concepts,E
New Game,2014,Random Genre,Random Publisher,1.2644062108011338,,,,,,,,777.0,Random Developer,Random Rating
ESPN College Hoops 2K5,2004,Sports,Sega,0.29,0.08,0.0,0.01,0.38,86.0,18.0,8.3,11.0,Visual Concepts,E
ESPN NBA 2K5,2004,Sports,Global Star,1.26,0.12,0.0,0.21,1.59,83.0,24.0,7.5,36.0,Visual Concepts,E
New Game,1996,Random Genre,Random Publisher,,,1.307013177734632,0.143011895444038,,39.0,,,406.0,Random Developer,Random Rating
ESPN NBA 2K5,2004,Sports,Global Star,0.88,0.04,0.0,0.04,0.95,85.0,28.0,8.7,22.0,Visual Concepts,E
ESPN NBA Basketball,2003,Sports,Sega,0.26,0.21,0.0,0.07,0.54,89.0,18.0,8.4,38.0,Visual Concepts,E
ESPN NBA Basketball,2003,Sports,Sega,0.2,0.06,0.0,0.01,0.27,87.0,18.0,8.2,25.0,Visual Concepts,E
ESPN NFL 2K5,2004,Sports,Sega,2.15,0.12,0.0,0.36,2.62,90.0,37.0,8.2,84.0,Visual Concepts,E
ESPN NFL 2K5,2004,Sports,Sega,1.54,0.02,0.0,0.07,1.63,92.0,42.0,9.1,93.0,Visual Concepts,E
ESPN NFL Football,2003,Sports,Sega,0.27,0.21,0.0,0.07,0.56,91.0,20.0,8.5,25.0,Visual Concepts,E
ESPN NFL Football,2003,Sports,Sega,0.27,0.08,0.0,0.01,0.36,91.0,25.0,8.9,45.0,Visual Concepts,E
ESPN NHL 2K5,2004,Sports,Global Star,0.43,0.33,0.0,0.11,0.88,86.0,25.0,8.1,18.0,Kush Games,E
ESPN NHL 2K5,2004,Sports,Global Star,0.32,0.09,0.0,0.02,0.42,88.0,32.0,8.5,14.0,Kush Games,E
New Game,2009,Random Genre,Random Publisher,0.4681819505419455,,,1.827496693668168,0.4202276523755512,97.0,,,,Random Developer,Random Rating
ESPN NHL Hockey,2003,Sports,Sega,0.11,0.09,0.0,0.03,0.23,90.0,19.0,7.0,22.0,Kush Games,E
ESPN NHL Hockey,2003,Sports,Sega,0.08,0.02,0.0,0.0,0.11,88.0,25.0,8.4,24.0,Kush Games,E
New Game,2006,Random Genre,Random Publisher,1.681648944312622,,0.0761041138533169,,,75.0,,0.0252739089720503,,Random Developer,Random Rating
New Game,2021,Random Genre,Random Publisher,1.6849208539342575,,,,1.910448123761023,,72.0,,,Random Developer,Random Rating
ESPN Winter X Games: Snowboarding 2002,2000,Sports,Konami Digital Entertainment,0.1,0.08,0.0,0.03,0.21,64.0,14.0,7.9,8.0,Konami,T
New Game,2006,Random Genre,Random Publisher,0.2188718227773445,1.886554132623555,1.5375653846273778,,1.4772846390891103,93.0,74.0,0.604699033944214,,Random Developer,Random Rating
ESPN X Games Skateboarding,2001,Sports,Konami Digital Entertainment,0.18,0.14,0.0,0.05,0.36,58.0,15.0,7.8,14.0,KCEO,E
New Game,1992,Random Genre,Random Publisher,1.3082663793388185,0.4504936211835841,,,0.9271363638405524,54.0,,,601.0,Random Developer,Random Rating
Eternal Darkness: Sanity's Requiem,2002,Adventure,Nintendo,0.34,0.09,0.0,0.01,0.44,92.0,41.0,8.7,173.0,Silicon Knights,M
Eternal Poison,2008,Role-Playing,Banpresto,0.07,0.05,0.0,0.02,0.14,65.0,11.0,8.2,9.0,Flight-Plan,T
Eternal Ring,2000,Role-Playing,Ubisoft,0.1,0.07,0.1,0.03,0.3,62.0,13.0,5.3,9.0,From Software,T
New Game,2018,Random Genre,Random Publisher,1.9325878645640364,,1.8610534654476,0.7369728074026152,,,88.0,1.969249081563108,606.0,Random Developer,Random Rating
Eternal Sonata,2007,Role-Playing,Atari,0.19,0.04,0.08,0.02,0.32,79.0,56.0,7.9,97.0,Tri-Crescendo,T
Eternal Sonata,2008,Role-Playing,Atari,0.19,0.12,0.07,0.05,0.44,80.0,34.0,7.8,117.0,Tri-Crescendo,T
Etrian Mystery Dungeon,2015,Role-Playing,Nippon Ichi Software,0.09,0.01,0.13,0.01,0.24,77.0,44.0,7.9,49.0,Spike Chunsoft,E10+
Etrian Odyssey,2007,Role-Playing,Nintendo,0.19,0.02,0.09,0.02,0.33,75.0,30.0,8.5,37.0,"Lancarse, Atlus",T
Etrian Odyssey II: Heroes of Lagaard,2008,Role-Playing,Atlus,0.09,0.0,0.16,0.01,0.26,82.0,17.0,8.9,24.0,Atlus,E10+
Etrian Odyssey III: The Drowned City,2010,Role-Playing,Atlus,0.12,0.0,0.19,0.01,0.31,77.0,23.0,8.0,21.0,Atlus,E10+
Etrian Odyssey Untold: The Millennium Girl,2013,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26,80.0,41.0,8.2,89.0,Atlus,T
Eureka Seven Vol. 2: The New Vision,2006,Shooter,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,40.0,17.0,7.0,5.0,Namco Bandai Games America,T
Euro Truck Simulator 2,d,Action,SCS Software,0.0,0.12,0.0,0.02,0.13,79.0,17.0,8.7,992.0,SCS Software,
EVE: Valkyrie,2016,Shooter,CCP,0.03,0.05,0.0,0.02,0.1,73.0,26.0,6.3,37.0,CCP,T
New Game,2018,Random Genre,Random Publisher,1.142916480747357,1.6896730832566416,,1.5196516969408578,1.198223472065116,,,0.5674464939095896,187.0,Random Developer,Random Rating
EVE Online,2003,Role-Playing,CCP,0.0,0.19,0.0,0.01,0.2,69.0,22.0,7.5,280.0,CCP,T
EverBlue 2,2002,Adventure,Capcom,0.02,0.01,0.0,0.0,0.03,59.0,21.0,7.5,4.0,Arika,E
New Game,1998,Random Genre,Random Publisher,1.1133881627085311,,0.9247981042574877,0.2924947004603881,1.3846054249969677,43.0,30.0,,,Random Developer,Random Rating
EverGrace,2000,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,0.35,59.0,12.0,7.8,4.0,From Software,T
New Game,2002,Random Genre,Random Publisher,,1.5378460703446817,1.5719026322442862,0.8825762012847553,1.8518466508369649,,47.0,,,Random Developer,Random Rating
EverQuest Online Adventures,2003,Role-Playing,Sony Online Entertainment,0.21,0.16,0.0,0.05,0.43,74.0,22.0,8.2,33.0,Sony Online Entertainment,T
New Game,2013,Random Genre,Random Publisher,,,1.15424717049504,0.2487160798333154,0.232883580713844,,39.0,,,Random Developer,Random Rating
EverQuest Online Adventures: Frontiers,2003,Role-Playing,Sony Online Entertainment,0.09,0.07,0.0,0.02,0.19,77.0,16.0,8.5,17.0,Sony Online Entertainment,T
Everybody Dance,2011,Misc,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,66.0,5.0,6.8,8.0,SCEE,T
Every Extend Extra,2006,Shooter,Disney Interactive Studios,0.1,0.0,0.0,0.01,0.12,74.0,45.0,7.3,9.0,Q Entertainment,E
New Game,2003,Random Genre,Random Publisher,,1.0262121037873737,,1.7298629919772333,,,,1.2604582353589573,,Random Developer,Random Rating
Evil Dead: Hail to the King,2000,Adventure,THQ,0.15,0.1,0.0,0.02,0.27,51.0,8.0,6.0,7.0,Heavy Iron Studios,M
Evil Dead: Regeneration,2005,Action,THQ,0.1,0.08,0.0,0.03,0.21,68.0,26.0,8.5,8.0,Cranky Pants Games,M
Evil Genius,2004,Strategy,Vivendi Games,0.0,0.01,0.0,0.0,0.02,75.0,51.0,8.3,106.0,Elixir Studios,T
New Game,1994,Random Genre,Random Publisher,1.2953766574614871,1.7369036558210302,,0.8677666143288969,,9.0,44.0,,,Random Developer,Random Rating
New Game,2004,Random Genre,Random Publisher,,0.5997990631397729,1.7234397918042952,1.9718440610663253,,,56.0,,,Random Developer,Random Rating
Evolution Skateboarding,2002,Sports,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.26,44.0,14.0,6.7,9.0,Konami,T
Evolution Worlds,2002,Role-Playing,Ubisoft,0.06,0.02,0.0,0.0,0.08,63.0,20.0,8.0,10.0,Sting,E
Evolve,2015,Shooter,Take-Two Interactive,0.36,0.41,0.05,0.15,0.96,76.0,46.0,4.3,894.0,Turtle Rock Studios,M
Evolve,2015,Shooter,Take-Two Interactive,0.37,0.2,0.0,0.06,0.64,74.0,31.0,5.1,336.0,Turtle Rock Studios,M
Evolve,2015,Shooter,Take-Two Interactive,0.08,0.1,0.0,0.02,0.19,77.0,39.0,4.3,969.0,Turtle Rock Studios,M
ExciteBots: Trick Racing,2009,Racing,Nintendo,0.24,0.0,0.0,0.02,0.26,77.0,29.0,8.6,26.0,Monster Games Inc.,E
New Game,2010,Random Genre,Random Publisher,,0.5931790041052758,1.0102511730286712,1.3063491785496202,0.0507059077321641,,,1.1231277186326258,,Random Developer,Random Rating
New Game,2017,Random Genre,Random Publisher,0.2599454534427035,,,0.2251149450215173,,,22.0,,,Random Developer,Random Rating
Excite Truck,2006,Racing,Nintendo,0.39,0.03,0.08,0.04,0.53,72.0,57.0,8.4,83.0,Monster Games Inc.,E
ExerBeat,2010,Sports,Namco Bandai Games,0.1,0.16,0.0,0.03,0.29,60.0,9.0,7.6,5.0,Namco Bandai Games,E
Exist Archive: The Other Side of the Sky,2015,Role-Playing,Aksys Games,0.01,0.0,0.05,0.0,0.06,71.0,8.0,8.3,12.0,Tri-Ace,T
Exist Archive: The Other Side of the Sky,2015,Role-Playing,Aksys Games,0.01,0.0,0.03,0.0,0.04,69.0,13.0,7.9,16.0,Tri-Ace,T
Exit,2005,Puzzle,Ubisoft,0.07,0.0,0.0,0.01,0.08,77.0,36.0,7.7,13.0,Taito Corporation,E
Exit DS,2008,Puzzle,Square Enix,0.09,0.0,0.01,0.01,0.1,64.0,25.0,6.7,6.0,Moss,E
New Game,2020,Random Genre,Random Publisher,1.0776674218156443,,,1.332608675872495,0.5166119778116303,,,,,Random Developer,Random Rating
Extermination,2001,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55,67.0,19.0,7.8,19.0,Deep Space,M
EyePet,2009,Simulation,Sony Computer Entertainment,0.35,0.52,0.04,0.08,0.99,70.0,35.0,8.2,20.0,SCEE London Studio,E
EyeToy: AntiGrav,2004,Sports,Sony Computer Entertainment,0.36,0.01,0.0,0.06,0.43,71.0,38.0,7.8,5.0,Harmonix Music Systems,E
EyeToy: Groove,2003,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,73.0,34.0,8.0,5.0,SCEE,E
New Game,1990,Random Genre,Random Publisher,,1.58975914895132,0.0316709101303804,,,,,0.2057387435681872,,Random Developer,Random Rating
EyeToy: Kinetic,2005,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.17,78.0,32.0,8.3,11.0,SCEE London Studio,E
New Game,2007,Random Genre,Random Publisher,,,,1.5153838138999212,1.0737874720109084,,,1.7506700155523278,87.0,Random Developer,Random Rating
EyeToy Play,2003,Misc,Sony Computer Entertainment,0.88,2.3,0.2,0.83,4.2,80.0,32.0,7.5,22.0,"SCEE, Zoe Mode",E
EyeToy Play 2,2004,Misc,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.38,78.0,30.0,7.0,9.0,SCEE,E10+
F.E.A.R.,2006,Shooter,Vivendi Games,0.28,0.03,0.0,0.03,0.34,85.0,44.0,7.3,131.0,Day 1 Studios,M
New Game,2000,Random Genre,Random Publisher,,,,,,19.0,35.0,,,Random Developer,Random Rating
New Game,1994,Random Genre,Random Publisher,,1.8648882962102424,1.2845003946585574,0.4261867145395732,0.0430940682859108,84.0,,1.2145468060080022,377.0,Random Developer,Random Rating
F.E.A.R.,2007,Shooter,Vivendi Games,0.18,0.26,0.0,0.1,0.54,72.0,31.0,7.4,64.0,Day 1 Studios,M
F.E.A.R. 2: Project Origin,2009,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0.0,0.05,0.52,77.0,68.0,8.0,114.0,Monolith Productions,M
New Game,2002,Random Genre,Random Publisher,0.2572045122340058,0.0259551782261482,,1.580859322746374,1.5345731743157738,49.0,25.0,,,Random Developer,Random Rating
F.E.A.R. 2: Project Origin,2009,Shooter,Warner Bros. Interactive Entertainment,0.19,0.2,0.01,0.08,0.47,79.0,48.0,7.9,98.0,Monolith Productions,M
New Game,2014,Random Genre,Random Publisher,1.792304222215792,1.7247433729588268,0.8656832717330236,,,9.0,,0.3326643429104148,,Random Developer,Random Rating
F.E.A.R. 2: Project Origin,2009,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0.0,0.01,0.07,79.0,49.0,7.8,520.0,Monolith Productions,M
F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.21,0.16,0.01,0.07,0.45,74.0,48.0,7.1,103.0,Day 1 Studios,M
F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.3,0.11,0.01,0.04,0.45,75.0,71.0,7.0,139.0,Day 1 Studios,M
New Game,2016,Random Genre,Random Publisher,,0.768482809367987,,0.7999786999394414,1.6799817300634248,,50.0,0.8987474010272671,556.0,Random Developer,Random Rating
F.E.A.R. 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.04,0.08,0.0,0.03,0.15,74.0,34.0,5.9,420.0,Day 1 Studios,M
New Game,2008,Random Genre,Random Publisher,,0.6798482603424256,,,,,10.0,0.9996441364510392,,Random Developer,Random Rating
F.E.A.R. Files,2007,Shooter,Vivendi Games,0.07,0.01,0.0,0.01,0.09,66.0,43.0,7.1,16.0,"TimeGate Studios, Day 1 Studios",M
F.E.A.R. Perseus Mandate,2007,Shooter,Vivendi Games,0.01,0.0,0.0,0.0,0.01,61.0,27.0,7.3,106.0,TimeGate Studios,M
F1 2001,2001,Racing,Electronic Arts,0.07,0.06,0.0,0.02,0.15,83.0,13.0,8.3,9.0,EA Sports,E
New Game,1995,Random Genre,Random Publisher,1.5960252746625812,0.9055639863328604,1.4560307848548537,,0.3710492874681845,93.0,46.0,,439.0,Random Developer,Random Rating
F1 2001,2001,Racing,Electronic Arts,0.05,0.01,0.0,0.0,0.06,83.0,11.0,5.5,8.0,EA Sports,E
New Game,2013,Random Genre,Random Publisher,0.0416131917540418,,,,0.397485996057406,,,,,Random Developer,Random Rating
F1 2002,2002,Racing,Electronic Arts,0.05,0.04,0.02,0.01,0.12,81.0,11.0,6.4,10.0,Visual Sciences,E
F1 2002,2002,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,72.0,7.0,7.8,4.0,EA Sports,E
F1 2009,2009,Racing,Codemasters,0.15,0.62,0.0,0.11,0.87,69.0,29.0,7.2,30.0,Sumo Digital,E
F1 2009,2009,Racing,Codemasters,0.08,0.29,0.0,0.16,0.52,68.0,23.0,7.2,14.0,Sumo Digital,E
F1 2010,2010,Racing,Codemasters,0.25,0.75,0.08,0.26,1.34,84.0,46.0,7.8,83.0,Codemasters Birmingham,E
F1 2010,2010,Racing,Codemasters,0.18,0.59,0.01,0.1,0.88,84.0,43.0,7.5,65.0,Codemasters Birmingham,E
New Game,2011,Random Genre,Random Publisher,,0.3490657093717579,1.7117082410508462,,,,5.0,0.1040434526513589,,Random Developer,Random Rating
New Game,1998,Random Genre,Random Publisher,0.9003609447082037,,,0.9218498097730774,,22.0,,,,Random Developer,Random Rating
F1 2010,2010,Racing,Codemasters,0.0,0.05,0.0,0.01,0.05,84.0,15.0,6.6,99.0,Codemasters Birmingham,E
New Game,2010,Random Genre,Random Publisher,1.7182356689964304,1.7886576725640404,,,,97.0,31.0,1.5593985059461428,,Random Developer,Random Rating
New Game,2009,Random Genre,Random Publisher,0.4198660415388178,,1.090041116699818,,,86.0,,1.072248096257726,,Random Developer,Random Rating
F1 2011,2011,Racing,Codemasters,0.12,0.74,0.11,0.24,1.2,82.0,36.0,7.1,55.0,Codemasters,E
F1 2011,2011,Racing,Codemasters,0.11,0.5,0.01,0.09,0.72,84.0,61.0,7.1,54.0,Codemasters,E
New Game,2012,Random Genre,Random Publisher,,,,0.9425366964928632,,91.0,97.0,1.9548786080875509,,Random Developer,Random Rating
New Game,2023,Random Genre,Random Publisher,1.4048229793845328,1.197875054389015,1.4518244987586884,0.4438617519406458,0.2138964164288823,28.0,29.0,,379.0,Random Developer,Random Rating
F1 2011,2011,Racing,Codemasters,0.0,0.15,0.0,0.04,0.19,83.0,10.0,7.2,83.0,Codemasters,E
F1 2011,2011,Racing,Codemasters,0.07,0.08,0.0,0.02,0.16,59.0,15.0,6.8,13.0,Codemasters,E
F1 2011,2011,Racing,Codemasters,0.03,0.07,0.01,0.02,0.13,66.0,27.0,6.2,25.0,Codemasters,E
F1 d,d,Racing,Codemasters,0.12,0.63,0.05,0.23,1.03,81.0,23.0,7.5,54.0,Codemasters,E
